Output Power (W)	Diode 1 Current (A)	Diode 2 Temp (C)	Diode 2 Current (A)	LBO Set Temp (C)	Diode 2 Set Temp (C)	Diode 2 Max Current (A)	Diode 1 Set Temp (C)	Power Supply Hours (hr)	Baseplate Temp (C)	LBO Temp (C)	Diode 2 Photocell Voltage (V)	Set Power (W)	Diode 1 RCF	Diode 1 Temp (C)	Diode 1 Photocell Voltage (V)	Diode 2 Heatsink Temp (C)	Vanadate Temp (C)	Diode 1 Max Current (A)	Etalon Temp (C)	Current (A)	Diode 2 RCF	Laser Head Hours (hr)	Diode 2 Hours (hr)	Vanadate Set Temp (C)	Diode 1 Hours (hr)	Diode 1 Heatsink Temp (C)
2016-07-20 15:34:35.099012	1.39000000e-01	2.79200000e+01	2.12500000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20700000e+01	1.34000000e+00	3.18000000e+01	3.00600000e+01	6.71600000e+01	4.49600000e+01	3.27000000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.09500000e+01
2016-07-20 15:34:35.506982	6.50000000e-02	2.79200000e+01	2.11200000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49860000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.34000000e+00	3.18600000e+01	3.00500000e+01	6.71600000e+01	4.49600000e+01	3.28000000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.12900000e+01
2016-07-20 15:34:35.909006	1.60000000e-01	2.79200000e+01	2.10700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.35000000e+00	3.18900000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	3.28500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11600000e+01
2016-07-20 15:34:36.220175	5.40000000e-02	2.79200000e+01	2.10700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02900000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	1.33000000e+00	3.18300000e+01	3.00600000e+01	6.71600000e+01	4.49800000e+01	3.28100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11400000e+01
2016-07-20 15:34:36.626980	1.60000000e-01	2.79200000e+01	2.10600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02700000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	1.34000000e+00	3.20500000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	3.27600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11700000e+01
2016-07-20 15:34:37.034003	1.28000000e-01	2.79200000e+01	2.11500000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20100000e+01	1.34000000e+00	3.17900000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	3.27500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11100000e+01
2016-07-20 15:34:37.435921	5.40000000e-02	2.79200000e+01	2.11100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02700000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18300000e+01	1.34000000e+00	3.19300000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	3.27200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.12200000e+01
2016-07-20 15:34:37.747104	5.40000000e-02	2.79200000e+01	2.11100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02700000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19500000e+01	1.34000000e+00	3.17000000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	3.27000000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11400000e+01
2016-07-20 15:34:38.143890	8.60000000e-02	2.79200000e+01	2.10800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02900000e+01	1.49720000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19500000e+01	1.34000000e+00	3.18300000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	3.26800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.13400000e+01
2016-07-20 15:34:38.545866	1.18000000e-01	2.79200000e+01	2.12800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02600000e+01	1.49730000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19600000e+01	1.33000000e+00	3.19200000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	3.27500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.08900000e+01
2016-07-20 15:34:38.852170	8.60000000e-02	2.79200000e+01	2.12800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02900000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18100000e+01	1.34000000e+00	3.16600000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	3.28000000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.12500000e+01
2016-07-20 15:34:39.258967	5.40000000e-02	2.79200000e+01	2.11300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.34000000e+00	3.18500000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	3.27500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11400000e+01
2016-07-20 15:34:39.670887	5.40000000e-02	2.79200000e+01	2.11800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.35000000e+00	3.17700000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	3.27500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.10200000e+01
2016-07-20 15:34:40.043849	5.40000000e-02	2.79200000e+01	2.12600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20600000e+01	1.33000000e+00	3.18800000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	3.27500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.10500000e+01
2016-07-20 15:34:40.383960	2.02000000e-01	2.79200000e+01	2.12100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02800000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.17600000e+01	1.33000000e+00	3.18000000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	3.27500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.12000000e+01
2016-07-20 15:34:40.790959	7.50000000e-02	2.79200000e+01	2.12100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02700000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20500000e+01	1.33000000e+00	3.18900000e+01	3.00300000e+01	6.71600000e+01	4.49800000e+01	3.27200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11200000e+01
2016-07-20 15:34:41.196970	1.91000000e-01	2.79200000e+01	2.09100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02900000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20500000e+01	1.34000000e+00	3.18700000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	3.27900000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.11300000e+01
2016-07-20 15:34:41.565966	1.28000000e-01	2.79200000e+01	2.12300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02900000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18200000e+01	1.34000000e+00	3.17000000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	3.27200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.12600000e+01
2016-07-20 15:34:41.900949	5.40000000e-02	2.79200000e+01	2.10300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02900000e+01	1.49760000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19700000e+01	1.33000000e+00	3.19400000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	3.27300000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.10900000e+01
2016-07-20 15:34:42.302948	5.40000000e-02	2.79200000e+01	2.10300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02600000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19400000e+01	1.33000000e+00	3.17700000e+01	3.00700000e+01	6.71600000e+01	4.49700000e+01	3.27700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.10800000e+01
2016-07-20 15:34:42.670927	8.60000000e-02	2.79200000e+01	2.14000000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.02700000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19400000e+01	1.34000000e+00	3.17200000e+01	3.00700000e+01	6.71600000e+01	4.49700000e+01	3.27300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09900000e+01
2016-07-20 15:34:43.200833	8.60000000e-02	2.79200000e+01	2.11200000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02800000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19900000e+01	1.34000000e+00	3.16700000e+01	3.00500000e+01	6.71600000e+01	4.49600000e+01	3.27500000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10700000e+01
2016-07-20 15:34:43.601916	1.39000000e-01	2.79200000e+01	2.09900000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19800000e+01	1.33000000e+00	3.17200000e+01	3.00500000e+01	6.71600000e+01	4.49600000e+01	3.27300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10800000e+01
2016-07-20 15:34:43.999096	5.40000000e-02	2.79200000e+01	2.11700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18300000e+01	1.34000000e+00	3.15700000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	3.28400000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.11400000e+01
2016-07-20 15:34:44.310927	1.07000000e-01	2.79200000e+01	2.11700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02800000e+01	1.49730000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19500000e+01	1.34000000e+00	3.16600000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	3.27900000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10500000e+01
2016-07-20 15:34:44.712022	5.40000000e-02	2.79200000e+01	2.11000000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02800000e+01	1.49730000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19500000e+01	1.33000000e+00	3.16400000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	3.27500000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.11500000e+01
2016-07-20 15:34:45.113917	9.60000000e-02	2.79200000e+01	2.11100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.34000000e+00	3.17600000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	3.27500000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10700000e+01
2016-07-20 15:34:45.525926	1.70000000e-01	2.79200000e+01	2.12500000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18900000e+01	1.34000000e+00	3.17800000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	3.28300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10800000e+01
2016-07-20 15:34:45.832041	1.91000000e-01	2.79200000e+01	2.12500000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49720000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	1.34000000e+00	3.19400000e+01	3.00700000e+01	6.71600000e+01	4.49700000e+01	3.28100000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.11300000e+01
2016-07-20 15:34:46.239007	5.40000000e-02	2.79200000e+01	2.12800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49720000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	1.33000000e+00	3.18100000e+01	3.00700000e+01	6.71600000e+01	4.49800000e+01	3.27500000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10000000e+01
2016-07-20 15:34:46.645925	1.60000000e-01	2.79200000e+01	2.10000000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49700000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19000000e+01	1.33000000e+00	3.17500000e+01	3.00700000e+01	6.71600000e+01	4.49800000e+01	3.28600000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10400000e+01
2016-07-20 15:34:47.013998	5.40000000e-02	2.79200000e+01	2.09700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02800000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20700000e+01	1.33000000e+00	3.15800000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	3.28000000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09600000e+01
2016-07-20 15:34:47.353942	7.50000000e-02	2.79200000e+01	2.09700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20700000e+01	1.33000000e+00	3.17500000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	3.28000000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09900000e+01
2016-07-20 15:34:47.760907	7.50000000e-02	2.79200000e+01	2.13700000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02800000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.33000000e+00	3.16600000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	3.27900000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.11300000e+01
2016-07-20 15:34:48.139064	1.28000000e-01	2.79200000e+01	2.11300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02500000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	1.34000000e+00	3.17400000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	3.27600000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09100000e+01
2016-07-20 15:34:48.545826	1.91000000e-01	2.79200000e+01	2.11100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02900000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21000000e+01	1.33000000e+00	3.15700000e+01	3.00300000e+01	6.71600000e+01	4.49500000e+01	3.27300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10600000e+01
2016-07-20 15:34:48.885920	9.60000000e-02	2.79200000e+01	2.11100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02500000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19500000e+01	1.34000000e+00	3.19400000e+01	3.00400000e+01	6.71600000e+01	4.49800000e+01	3.28300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10400000e+01
2016-07-20 15:34:49.292843	2.02000000e-01	2.79200000e+01	2.14300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16800000e+01	1.33000000e+00	3.20000000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	3.28000000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10300000e+01
2016-07-20 15:34:49.665843	7.50000000e-02	2.79200000e+01	2.11600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16800000e+01	1.33000000e+00	3.15800000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	3.28200000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10700000e+01
2016-07-20 15:34:50.067924	1.39000000e-01	2.79200000e+01	2.10400000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02900000e+01	1.49730000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21200000e+01	1.32000000e+00	3.14900000e+01	3.00400000e+01	6.71600000e+01	4.49800000e+01	3.27100000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10300000e+01
2016-07-20 15:34:50.407967	8.60000000e-02	2.79200000e+01	2.11800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20000000e+01	1.34000000e+00	3.15700000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	3.28000000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09000000e+01
2016-07-20 15:34:50.780968	6.50000000e-02	2.79200000e+01	2.11800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49760000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21300000e+01	1.33000000e+00	3.17200000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	3.27800000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10100000e+01
2016-07-20 15:34:51.182897	8.60000000e-02	2.79200000e+01	2.09600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49760000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21300000e+01	1.33000000e+00	3.17600000e+01	3.00300000e+01	6.71600000e+01	4.49800000e+01	3.27800000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09900000e+01
2016-07-20 15:34:51.589893	5.40000000e-02	2.79200000e+01	2.09300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49730000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21100000e+01	1.33000000e+00	3.18200000e+01	3.00300000e+01	6.71600000e+01	4.49800000e+01	3.27600000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10300000e+01
2016-07-20 15:34:51.900991	2.02000000e-01	2.79200000e+01	2.12100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20000000e+01	1.34000000e+00	3.18400000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	3.26300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.07600000e+01
2016-07-20 15:34:52.297847	6.50000000e-02	2.79200000e+01	2.12100000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02500000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20200000e+01	1.33000000e+00	3.17500000e+01	3.00200000e+01	6.71600000e+01	4.49600000e+01	3.27900000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10300000e+01
2016-07-20 15:34:52.694774	5.40000000e-02	2.79200000e+01	2.10500000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02700000e+01	1.49720000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20200000e+01	1.33000000e+00	3.16400000e+01	3.00200000e+01	6.71600000e+01	4.49600000e+01	3.28300000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.10900000e+01
2016-07-20 15:34:53.105891	6.50000000e-02	2.79200000e+01	2.09600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19000000e+01	1.34000000e+00	3.15500000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	3.28000000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09700000e+01
2016-07-20 15:34:53.412769	1.18000000e-01	2.79200000e+01	2.09600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19100000e+01	1.33000000e+00	3.16200000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	3.27500000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09100000e+01
2016-07-20 15:34:53.814157	6.50000000e-02	2.79200000e+01	2.11600000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02500000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19100000e+01	1.33000000e+00	3.15300000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	3.28000000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09200000e+01
2016-07-20 15:34:54.216367	6.50000000e-02	2.79200000e+01	2.11800000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02600000e+01	1.49730000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20700000e+01	1.34000000e+00	3.16200000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	3.28100000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.08200000e+01
2016-07-20 15:34:54.599925	1.60000000e-01	2.79200000e+01	2.10300000e+01	2.39200000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37662000e+03	3.02500000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20100000e+01	1.33000000e+00	3.17100000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	3.27800000e+01	0.00000000e+00	6.37662000e+03	4.02154000e+03	3.00000000e+01	2.74916000e+03	3.09500000e+01
