Diode 1 Set Temp (C)	Set Power (W)	Diode 1 RCF	Diode 1 Max Current (A)	Output Power (W)	Vanadate Temp (C)	Diode 2 Temp (C)	Diode 2 Photocell Voltage (V)	Baseplate Temp (C)	Current (A)	Diode 2 Current (A)	Diode 2 Max Current (A)	Laser Head Hours (hr)	Diode 1 Temp (C)	Diode 1 Photocell Voltage (V)	LBO Temp (C)	Diode 1 Heatsink Temp (C)	LBO Set Temp (C)	Diode 1 Current (A)	Vanadate Set Temp (C)	Diode 2 RCF	Power Supply Hours (hr)	Diode 1 Hours (hr)	Diode 2 Hours (hr)	Diode 2 Set Temp (C)	Diode 2 Heatsink Temp (C)	Etalon Temp (C)
2016-01-19 05:44:20.642919	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30312000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:21.171086	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.95000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30312000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:21.789542	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.95000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30312000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:22.405852	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99600000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30312000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:22.976042	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	2.99600000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30312000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:23.660435	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99800000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47570000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:24.229050	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27000000e+01	3.16000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.95000000e+00	1.47570000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:24.866169	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99800000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:25.491067	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:26.028155	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:27.062369	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.26600000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73000000e+01
2016-01-19 05:44:27.621230	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99800000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47420000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73000000e+01
2016-01-19 05:44:28.217912	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99800000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47420000e+02	3.31200000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73000000e+01
2016-01-19 05:44:28.907423	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.17000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47460000e+02	3.31200000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73000000e+01
2016-01-19 05:44:29.478319	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47460000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:44:30.171479	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.26900000e+01	3.17000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:44:30.779508	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26900000e+01	3.19000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:44:31.452760	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.26900000e+01	3.18000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:44:32.022719	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:44:32.659796	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.26900000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:44:33.285083	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.26600000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:44:33.835742	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26600000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72900000e+01
2016-01-19 05:44:34.370363	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.26600000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21300000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72900000e+01
2016-01-19 05:44:35.081778	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26600000e+01	3.16000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21300000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:35.609940	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.16000000e+00	2.77100000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:36.258031	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.16000000e+00	2.77100000e+01	5.04600000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:36.873459	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77100000e+01	5.04600000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47570000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:37.498673	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77100000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.95000000e+00	1.47570000e+02	3.31300000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:38.120377	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26600000e+01	3.15000000e+00	2.77100000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.95000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:38.690260	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.26600000e+01	3.16000000e+00	2.77100000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:39.423451	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00200000e+01	2.27100000e+01	3.16000000e+00	2.77100000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:39.995556	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00200000e+01	2.27100000e+01	3.17000000e+00	2.77100000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:40.649014	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.27100000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:41.271242	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79330000e+01	2.99900000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:41.987418	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27400000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:42.611026	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27400000e+01	3.17000000e+00	2.77300000e+01	5.04300000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73200000e+01
2016-01-19 05:44:43.287398	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27400000e+01	3.17000000e+00	2.77300000e+01	5.04300000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73200000e+01
2016-01-19 05:44:43.882289	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27400000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73200000e+01
2016-01-19 05:44:44.572279	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:44:45.142286	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:44:45.790818	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:46.412926	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27400000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:46.952988	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27400000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:47.578167	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.26500000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21300000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:48.212879	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26500000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21300000e+01	2.97000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:48.730792	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:49.360235	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:49.986763	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.95000000e+00	1.47540000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:50.616622	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:51.248201	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18200000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:51.833260	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99800000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:52.513649	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26800000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72700000e+01
